npz_path,npz_file_name,style_name,style_description,movement_type,movement_type_label,filename_style_prefix,style_name_matches_filename,clip_text_prompt,llm_model
data/Q1/100STYLE/Elated/Elated_ID.npz,Elated_ID.npz,Elated,Swing arms with spring,ID,Idling,Elated,True,A person idles while swinging their arms with a spring.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Elated/Elated_SR.npz,Elated_SR.npz,Elated,Swing arms with spring,SR,Sidestep Running,Elated,True,A person performs sidestep running while swinging arms with a spring.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Elated/Elated_SW.npz,Elated_SW.npz,Elated,Swing arms with spring,SW,Sidestep Walking,Elated,True,A person sidesteps while swinging their arms with a springy motion.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Elated/Elated_TR1.npz,Elated_TR1.npz,Elated,Swing arms with spring,TR1,Transition 1,Elated,True,A person swings their arms with springy motion while transitioning with their lower body.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/FairySteps/FairySteps_BR.npz,FairySteps_BR.npz,FairySteps,One foot in front of the other so the heel touches the toe,BR,Backwards Running,FairySteps,True,A person runs backwards while placing each foot heel-to-toe.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/FairySteps/FairySteps_BW.npz,FairySteps_BW.npz,FairySteps,One foot in front of the other so the heel touches the toe,BW,Backwards Walking,FairySteps,True,"A person walks backwards, placing one foot in front of the other with heel touching toe.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/FairySteps/FairySteps_FR.npz,FairySteps_FR.npz,FairySteps,One foot in front of the other so the heel touches the toe,FR,Forwards Running,FairySteps,True,"A person runs forward, placing one foot in front of the other with the heel touching the toe.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/FairySteps/FairySteps_FW.npz,FairySteps_FW.npz,FairySteps,One foot in front of the other so the heel touches the toe,FW,Forwards Walking,FairySteps,True,"A person walks forward, placing one foot in front of the other with heel touching toe.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/FairySteps/FairySteps_ID.npz,FairySteps_ID.npz,FairySteps,One foot in front of the other so the heel touches the toe,ID,Idling,FairySteps,True,"A person stands idle with one foot in front of the other, heel touching toe.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/FairySteps/FairySteps_SR.npz,FairySteps_SR.npz,FairySteps,One foot in front of the other so the heel touches the toe,SR,Sidestep Running,FairySteps,True,A person sidestep runs while placing one foot in front of the other with heel touching toe.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/FairySteps/FairySteps_SW.npz,FairySteps_SW.npz,FairySteps,One foot in front of the other so the heel touches the toe,SW,Sidestep Walking,FairySteps,True,"A person sidesteps with one foot in front of the other, heel touching toe.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/FairySteps/FairySteps_TR1.npz,FairySteps_TR1.npz,FairySteps,One foot in front of the other so the heel touches the toe,TR1,Transition 1,FairySteps,True,A person transitions by placing one foot in front of the other with heel touching toe.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Flapping/Flapping_BR.npz,Flapping_BR.npz,Flapping,Flap arms as wings on tiptoes,BR,Backwards Running,Flapping,True,Human motion of flapping arms while running backwards on tiptoes.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Flapping/Flapping_BW.npz,Flapping_BW.npz,Flapping,Flap arms as wings on tiptoes,BW,Backwards Walking,Flapping,True,Human motion of flapping arms while walking backwards on tiptoes.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Flapping/Flapping_FR.npz,Flapping_FR.npz,Flapping,Flap arms as wings on tiptoes,FR,Forwards Running,Flapping,True,A person runs forwards on tiptoes while flapping their arms like wings.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Flapping/Flapping_FW.npz,Flapping_FW.npz,Flapping,Flap arms as wings on tiptoes,FW,Forwards Walking,Flapping,True,A person walks forwards on tiptoes while flapping their arms like wings.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Flapping/Flapping_ID.npz,Flapping_ID.npz,Flapping,Flap arms as wings on tiptoes,ID,Idling,Flapping,True,A person idles on tiptoes while flapping their arms like wings.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Flapping/Flapping_SR.npz,Flapping_SR.npz,Flapping,Flap arms as wings on tiptoes,SR,Sidestep Running,Flapping,True,A person sidestep runs while flapping their arms like wings on tiptoes.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Flapping/Flapping_SW.npz,Flapping_SW.npz,Flapping,Flap arms as wings on tiptoes,SW,Sidestep Walking,Flapping,True,A person sidesteps while flapping arms as wings on tiptoes.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Flapping/Flapping_TR1.npz,Flapping_TR1.npz,Flapping,Flap arms as wings on tiptoes,TR1,Transition 1,Flapping,True,A person transitions on tiptoes while flapping arms as wings.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/FlickLegs/FlickLegs_BR.npz,FlickLegs_BR.npz,FlickLegs,Knees together and flick legs to sides as moving,BR,Backwards Running,FlickLegs,True,A person runs backwards with knees together and legs flicking to the sides.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/FlickLegs/FlickLegs_BW.npz,FlickLegs_BW.npz,FlickLegs,Knees together and flick legs to sides as moving,BW,Backwards Walking,FlickLegs,True,A person walks backwards with knees together and legs flicking to the sides.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/FlickLegs/FlickLegs_FR.npz,FlickLegs_FR.npz,FlickLegs,Knees together and flick legs to sides as moving,FR,Forwards Running,FlickLegs,True,A person runs forwards with knees together and legs flicking to the sides.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/FlickLegs/FlickLegs_FW.npz,FlickLegs_FW.npz,FlickLegs,Knees together and flick legs to sides as moving,FW,Forwards Walking,FlickLegs,True,A person walks forward with knees together and legs flicking to the sides.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/FlickLegs/FlickLegs_ID.npz,FlickLegs_ID.npz,FlickLegs,Knees together and flick legs to sides as moving,ID,Idling,FlickLegs,True,A person idles with knees together and flicks legs to the sides.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/FlickLegs/FlickLegs_SR.npz,FlickLegs_SR.npz,FlickLegs,Knees together and flick legs to sides as moving,SR,Sidestep Running,FlickLegs,True,A person runs with sidesteps while keeping knees together and flicking legs to the sides.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/FlickLegs/FlickLegs_SW.npz,FlickLegs_SW.npz,FlickLegs,Knees together and flick legs to sides as moving,SW,Sidestep Walking,FlickLegs,True,A person sidesteps with knees together and flicks legs to the sides while moving.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/FlickLegs/FlickLegs_TR1.npz,FlickLegs_TR1.npz,FlickLegs,Knees together and flick legs to sides as moving,TR1,Transition 1,FlickLegs,True,A person transitions with knees together and legs flicking to the sides.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Followed/Followed_BR.npz,Followed_BR.npz,Followed,Check behind occasionally,BR,Backwards Running,Followed,True,"A person runs backwards, occasionally checking behind.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Followed/Followed_BW.npz,Followed_BW.npz,Followed,Check behind occasionally,BW,Backwards Walking,Followed,True,A person walks backwards while occasionally turning to look behind.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Followed/Followed_FR.npz,Followed_FR.npz,Followed,Check behind occasionally,FR,Forwards Running,Followed,True,A person runs forward while occasionally checking behind.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Followed/Followed_FW.npz,Followed_FW.npz,Followed,Check behind occasionally,FW,Forwards Walking,Followed,True,A person walks forward while occasionally checking behind.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Followed/Followed_ID.npz,Followed_ID.npz,Followed,Check behind occasionally,ID,Idling,Followed,True,"A person idles, occasionally checking behind.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Followed/Followed_SR.npz,Followed_SR.npz,Followed,Check behind occasionally,SR,Sidestep Running,Followed,True,"A person sidesteps while running, occasionally checking behind.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Followed/Followed_SW.npz,Followed_SW.npz,Followed,Check behind occasionally,SW,Sidestep Walking,Followed,True,A person sidesteps while occasionally checking behind.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Followed/Followed_TR1.npz,Followed_TR1.npz,Followed,Check behind occasionally,TR1,Transition 1,Followed,True,A person occasionally checks behind while transitioning.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/GracefulArms/GracefulArms_BR.npz,GracefulArms_BR.npz,GracefulArms,One arm across chest the other extended walk tall,BR,Backwards Running,GracefulArms,True,"A person runs backwards with one arm across the chest, the other extended, and a tall posture.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/GracefulArms/GracefulArms_BW.npz,GracefulArms_BW.npz,GracefulArms,One arm across chest the other extended walk tall,BW,Backwards Walking,GracefulArms,True,A person walks backwards tall with one arm across the chest and the other extended.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/GracefulArms/GracefulArms_FR.npz,GracefulArms_FR.npz,GracefulArms,One arm across chest the other extended walk tall,FR,Forwards Running,GracefulArms,True,Human motion of walking tall with one arm across the chest and the other extended while running forwards.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/GracefulArms/GracefulArms_FW.npz,GracefulArms_FW.npz,GracefulArms,One arm across chest the other extended walk tall,FW,Forwards Walking,GracefulArms,True,"A person walks forwards with one arm across the chest and the other extended, walking tall.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/GracefulArms/GracefulArms_ID.npz,GracefulArms_ID.npz,GracefulArms,One arm across chest the other extended walk tall,ID,Idling,GracefulArms,True,A person idles upright with one arm across the chest and the other extended.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/GracefulArms/GracefulArms_SR.npz,GracefulArms_SR.npz,GracefulArms,One arm across chest the other extended walk tall,SR,Sidestep Running,GracefulArms,True,"A person sidestep runs with one arm across the chest and the other extended, maintaining a tall posture.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/GracefulArms/GracefulArms_SW.npz,GracefulArms_SW.npz,GracefulArms,One arm across chest the other extended walk tall,SW,Sidestep Walking,GracefulArms,True,"Human motion of walking tall with one arm across the chest and the other extended, while sidestepping.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/GracefulArms/GracefulArms_TR1.npz,GracefulArms_TR1.npz,GracefulArms,One arm across chest the other extended walk tall,TR1,Transition 1,GracefulArms,True,A person walks tall with one arm across the chest and the other extended during a transition.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/HandsBetweenLegs/HandsBetweenLegs_BR.npz,HandsBetweenLegs_BR.npz,HandsBetweenLegs,Bent back – legs wide - hands swing between legs.,BR,Backwards Running,HandsBetweenLegs,True,"Human motion of running backwards with a bent back, wide legs, and hands swinging between them.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/HandsBetweenLegs/HandsBetweenLegs_BW.npz,HandsBetweenLegs_BW.npz,HandsBetweenLegs,Bent back – legs wide - hands swing between legs.,BW,Backwards Walking,HandsBetweenLegs,True,"A person walks backwards with a bent back, legs wide apart, and hands swinging between their legs.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/HandsBetweenLegs/HandsBetweenLegs_FR.npz,HandsBetweenLegs_FR.npz,HandsBetweenLegs,Bent back – legs wide - hands swing between legs.,FR,Forwards Running,HandsBetweenLegs,True,"A person runs forward with a bent back, wide legs, and hands swinging between them.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/HandsBetweenLegs/HandsBetweenLegs_FW.npz,HandsBetweenLegs_FW.npz,HandsBetweenLegs,Bent back – legs wide - hands swing between legs.,FW,Forwards Walking,HandsBetweenLegs,True,"Human motion of walking forward with a bent back, wide legs, and hands swinging between them.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/HandsBetweenLegs/HandsBetweenLegs_ID.npz,HandsBetweenLegs_ID.npz,HandsBetweenLegs,Bent back – legs wide - hands swing between legs.,ID,Idling,HandsBetweenLegs,True,"Human motion of idling with a bent back, legs wide, and hands swinging between the legs.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/HandsBetweenLegs/HandsBetweenLegs_SR.npz,HandsBetweenLegs_SR.npz,HandsBetweenLegs,Bent back – legs wide - hands swing between legs.,SR,Sidestep Running,HandsBetweenLegs,True,"A person sidestep runs with a bent back, wide legs, and hands swinging between the legs.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/HandsBetweenLegs/HandsBetweenLegs_SW.npz,HandsBetweenLegs_SW.npz,HandsBetweenLegs,Bent back – legs wide - hands swing between legs.,SW,Sidestep Walking,HandsBetweenLegs,True,"A person sidesteps with a bent back, legs wide, and hands swinging between the legs.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/HandsBetweenLegs/HandsBetweenLegs_TR1.npz,HandsBetweenLegs_TR1.npz,HandsBetweenLegs,Bent back – legs wide - hands swing between legs.,TR1,Transition 1,HandsBetweenLegs,True,"Human motion of a person with a bent back and wide legs, swinging hands between them while transitioning.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/HandsBetweenLegs/HandsBetweenLegs_TR2.npz,HandsBetweenLegs_TR2.npz,HandsBetweenLegs,Bent back – legs wide - hands swing between legs.,TR2,Transition 2,HandsBetweenLegs,True,"A person bends back with legs wide, swings hands between legs, and transitions the lower body.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/HandsInPockets/HandsInPockets_BR.npz,HandsInPockets_BR.npz,HandsInPockets,Place hands in pockets and walk and run,BR,Backwards Running,HandsInPockets,True,A person runs backwards with hands in their pockets.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/HandsInPockets/HandsInPockets_BW.npz,HandsInPockets_BW.npz,HandsInPockets,Place hands in pockets and walk and run,BW,Backwards Walking,HandsInPockets,True,A person walks backwards with hands in pockets.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/HandsInPockets/HandsInPockets_FR.npz,HandsInPockets_FR.npz,HandsInPockets,Place hands in pockets and walk and run,FR,Forwards Running,HandsInPockets,True,A person runs forward with hands placed in pockets.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/HandsInPockets/HandsInPockets_FW.npz,HandsInPockets_FW.npz,HandsInPockets,Place hands in pockets and walk and run,FW,Forwards Walking,HandsInPockets,True,A person walks forward with hands placed in pockets.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/HandsInPockets/HandsInPockets_ID.npz,HandsInPockets_ID.npz,HandsInPockets,Place hands in pockets and walk and run,ID,Idling,HandsInPockets,True,"A person idles with hands in pockets, upper body styled for walking and running.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/HandsInPockets/HandsInPockets_SR.npz,HandsInPockets_SR.npz,HandsInPockets,Place hands in pockets and walk and run,SR,Sidestep Running,HandsInPockets,True,A person runs sidestepping with hands in pockets.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/HandsInPockets/HandsInPockets_SW.npz,HandsInPockets_SW.npz,HandsInPockets,Place hands in pockets and walk and run,SW,Sidestep Walking,HandsInPockets,True,A person sidesteps with hands placed in pockets.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/HandsInPockets/HandsInPockets_TR1.npz,HandsInPockets_TR1.npz,HandsInPockets,Place hands in pockets and walk and run,TR1,Transition 1,HandsInPockets,True,A person transitions between walking and running with hands placed in pockets.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Heavyset/Heavyset_BR.npz,Heavyset_BR.npz,Heavyset,Walking as a muscle man tensed biceps,BR,Backwards Running,Heavyset,True,"A person runs backwards, adopting a muscle man's walking posture with tensed biceps.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Heavyset/Heavyset_BW.npz,Heavyset_BW.npz,Heavyset,Walking as a muscle man tensed biceps,BW,Backwards Walking,Heavyset,True,"A person walks backwards while tensing their biceps, resembling a muscle man.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Heavyset/Heavyset_FR.npz,Heavyset_FR.npz,Heavyset,Walking as a muscle man tensed biceps,FR,Forwards Running,Heavyset,True,"A person runs forward with the upper body posture of a muscle man walking, biceps tensed.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Heavyset/Heavyset_FW.npz,Heavyset_FW.npz,Heavyset,Walking as a muscle man tensed biceps,FW,Forwards Walking,Heavyset,True,"A person walks forward with tensed biceps, emulating a muscle man.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Heavyset/Heavyset_ID.npz,Heavyset_ID.npz,Heavyset,Walking as a muscle man tensed biceps,ID,Idling,Heavyset,True,A person idles with tensed biceps in a muscle man's walking posture.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Heavyset/Heavyset_SR.npz,Heavyset_SR.npz,Heavyset,Walking as a muscle man tensed biceps,SR,Sidestep Running,Heavyset,True,Human motion of a muscle man with tensed biceps sidestep running.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Heavyset/Heavyset_SW.npz,Heavyset_SW.npz,Heavyset,Walking as a muscle man tensed biceps,SW,Sidestep Walking,Heavyset,True,A person sidesteps with tensed biceps like a muscle man.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Heavyset/Heavyset_TR1.npz,Heavyset_TR1.npz,Heavyset,Walking as a muscle man tensed biceps,TR1,Transition 1,Heavyset,True,Human motion of walking with tensed biceps and a transition in the lower body.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/HighKnees/HighKnees_BR.npz,HighKnees_BR.npz,HighKnees,Lift knees high but only knees – not marching,BR,Backwards Running,HighKnees,True,"A person runs backwards while lifting their knees high, focusing solely on knee movement without marching.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/HighKnees/HighKnees_BW.npz,HighKnees_BW.npz,HighKnees,Lift knees high but only knees – not marching,BW,Backwards Walking,HighKnees,True,"A person walks backwards, lifting knees high but only moving the knees without marching.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/HighKnees/HighKnees_FR.npz,HighKnees_FR.npz,HighKnees,Lift knees high but only knees – not marching,FR,Forwards Running,HighKnees,True,"A person runs forward, lifting knees high without marching.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/HighKnees/HighKnees_FW.npz,HighKnees_FW.npz,HighKnees,Lift knees high but only knees – not marching,FW,Forwards Walking,HighKnees,True,"A person walks forward, lifting only their knees high without marching.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/HighKnees/HighKnees_ID.npz,HighKnees_ID.npz,HighKnees,Lift knees high but only knees – not marching,ID,Idling,HighKnees,True,A person idly lifts their knees high without marching.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/HighKnees/HighKnees_SR.npz,HighKnees_SR.npz,HighKnees,Lift knees high but only knees – not marching,SR,Sidestep Running,HighKnees,True,"A person runs sideways while lifting only their knees high, not marching.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/HighKnees/HighKnees_SW.npz,HighKnees_SW.npz,HighKnees,Lift knees high but only knees – not marching,SW,Sidestep Walking,HighKnees,True,A person sidesteps while lifting their knees high in a stationary march.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/HighKnees/HighKnees_TR1.npz,HighKnees_TR1.npz,HighKnees,Lift knees high but only knees – not marching,TR1,Transition 1,HighKnees,True,"A person lifts only their knees high during a transition, not marching.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/InTheDark/InTheDark_BR.npz,InTheDark_BR.npz,InTheDark,Feeling around as if in darkness,BR,Backwards Running,InTheDark,True,"A person runs backwards, feeling around as if in darkness.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/InTheDark/InTheDark_BW.npz,InTheDark_BW.npz,InTheDark,Feeling around as if in darkness,BW,Backwards Walking,InTheDark,True,Human motion of feeling around in darkness while walking backwards.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/InTheDark/InTheDark_FR.npz,InTheDark_FR.npz,InTheDark,Feeling around as if in darkness,FR,Forwards Running,InTheDark,True,A person runs forward while feeling around as if in darkness.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/InTheDark/InTheDark_FW.npz,InTheDark_FW.npz,InTheDark,Feeling around as if in darkness,FW,Forwards Walking,InTheDark,True,"A person walks forward, feeling around as if in darkness.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/InTheDark/InTheDark_ID.npz,InTheDark_ID.npz,InTheDark,Feeling around as if in darkness,ID,Idling,InTheDark,True,Human motion of idling while feeling around as if in darkness.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/InTheDark/InTheDark_SR.npz,InTheDark_SR.npz,InTheDark,Feeling around as if in darkness,SR,Sidestep Running,InTheDark,True,A person runs with sidesteps while groping in darkness.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/InTheDark/InTheDark_SW.npz,InTheDark_SW.npz,InTheDark,Feeling around as if in darkness,SW,Sidestep Walking,InTheDark,True,A person sidesteps while feeling around as if in darkness.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/InTheDark/InTheDark_TR1.npz,InTheDark_TR1.npz,InTheDark,Feeling around as if in darkness,TR1,Transition 1,InTheDark,True,A person cautiously feels around in the dark while shifting their position.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/KarateChop/KarateChop_BR.npz,KarateChop_BR.npz,KarateChop,Open hands swing hand with each step to do a karate chop,BR,Backwards Running,KarateChop,True,Human motion of running backwards while swinging open hands to perform karate chops with each step.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/KarateChop/KarateChop_BW.npz,KarateChop_BW.npz,KarateChop,Open hands swing hand with each step to do a karate chop,BW,Backwards Walking,KarateChop,True,A person walks backwards while swinging open hands with each step to perform karate chops.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/KarateChop/KarateChop_FR.npz,KarateChop_FR.npz,KarateChop,Open hands swing hand with each step to do a karate chop,FR,Forwards Running,KarateChop,True,"A person runs forward, swinging open hands with each step to perform karate chops.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/KarateChop/KarateChop_FW.npz,KarateChop_FW.npz,KarateChop,Open hands swing hand with each step to do a karate chop,FW,Forwards Walking,KarateChop,True,A person walks forward while swinging open hands to perform karate chops with each step.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/KarateChop/KarateChop_ID.npz,KarateChop_ID.npz,KarateChop,Open hands swing hand with each step to do a karate chop,ID,Idling,KarateChop,True,A person idles while swinging open hands to execute karate chops.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/KarateChop/KarateChop_SR.npz,KarateChop_SR.npz,KarateChop,Open hands swing hand with each step to do a karate chop,SR,Sidestep Running,KarateChop,True,Human motion of sidestep running with open hands swinging to perform karate chops.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/KarateChop/KarateChop_SW.npz,KarateChop_SW.npz,KarateChop,Open hands swing hand with each step to do a karate chop,SW,Sidestep Walking,KarateChop,True,A person sidesteps while swinging open hands to karate chop with each step.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/KarateChop/KarateChop_TR1.npz,KarateChop_TR1.npz,KarateChop,Open hands swing hand with each step to do a karate chop,TR1,Transition 1,KarateChop,True,Human motion of transitioning with open-handed karate chops in each step.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Kick/Kick_BR.npz,Kick_BR.npz,Kick,Kick with every step,BR,Backwards Running,Kick,True,A person runs backwards while kicking with each step.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Kick/Kick_BW.npz,Kick_BW.npz,Kick,Kick with every step,BW,Backwards Walking,Kick,True,"A person walks backwards, kicking with every step.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Kick/Kick_FR.npz,Kick_FR.npz,Kick,Kick with every step,FR,Forwards Running,Kick,True,A person runs forward while kicking with each step.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Kick/Kick_FW.npz,Kick_FW.npz,Kick,Kick with every step,FW,Forwards Walking,Kick,True,A person walks forward while kicking with each step.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Kick/Kick_ID.npz,Kick_ID.npz,Kick,Kick with every step,ID,Idling,Kick,True,A person's lower body idles while their upper body kicks with every step.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Kick/Kick_SR.npz,Kick_SR.npz,Kick,Kick with every step,SR,Sidestep Running,Kick,True,A person performs sidestep running while kicking with every step.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Kick/Kick_SW.npz,Kick_SW.npz,Kick,Kick with every step,SW,Sidestep Walking,Kick,True,Human motion of sidestepping while kicking with each step.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/Kick/Kick_TR1.npz,Kick_TR1.npz,Kick,Kick with every step,TR1,Transition 1,Kick,True,A person kicks with each step while transitioning their lower body.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/LawnMower/LawnMower_BR.npz,LawnMower_BR.npz,LawnMower,Roll hands over one another like disco move and tilt torso forwards and then back,BR,Backwards Running,LawnMower,True,A person runs backwards while rolling hands over one another and tilting torso forwards and back.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/LawnMower/LawnMower_BW.npz,LawnMower_BW.npz,LawnMower,Roll hands over one another like disco move and tilt torso forwards and then back,BW,Backwards Walking,LawnMower,True,"A person walks backwards, rolling hands over one another like a disco move and tilting torso forwards and back.",Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/LawnMower/LawnMower_FR.npz,LawnMower_FR.npz,LawnMower,Roll hands over one another like disco move and tilt torso forwards and then back,FR,Forwards Running,LawnMower,True,Human motion of running forward while rolling hands over each other and tilting the torso back and forth.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/LawnMower/LawnMower_FW.npz,LawnMower_FW.npz,LawnMower,Roll hands over one another like disco move and tilt torso forwards and then back,FW,Forwards Walking,LawnMower,True,A person walks forwards while rolling their hands over one another and tilting their torso forwards and back.,Pro/deepseek-ai/DeepSeek-V3.2
data/Q1/100STYLE/LawnMower/LawnMower_ID.npz,LawnMower_ID.npz,LawnMower,Roll hands over one another like disco move and tilt torso forwards and then back,ID,Idling,LawnMower,True,"A person idles, rolling hands over each other disco-style and tilting torso forward and back.",Pro/deepseek-ai/DeepSeek-V3.2
